Region,date,total_lyme,region_pop,Lyme_Rate
Southwest,2004-01-01,3,40293626,0.00744534631854676
Southwest,2004-04-01,2,40293626,0.004963564212364506
Southwest,2004-05-01,3,40293626,0.00744534631854676
Southwest,2004-06-01,6,40293626,0.01489069263709352
Southwest,2004-07-01,8,40293626,0.019854256849458025
Southwest,2004-08-01,4,40293626,0.009927128424729013
Southwest,2004-10-01,1,40293626,0.002481782106182253
Southwest,2004-11-01,3,40293626,0.00744534631854676
Southwest,2005-01-01,3,40293626,0.00744534631854676
Southwest,2005-02-01,4,40293626,0.009927128424729013
Southwest,2005-03-01,4,40293626,0.009927128424729013
Southwest,2005-04-01,2,40293626,0.004963564212364506
Southwest,2005-05-01,4,40293626,0.009927128424729013
Southwest,2005-06-01,3,40293626,0.00744534631854676
Southwest,2005-07-01,2,40293626,0.004963564212364506
Southwest,2005-08-01,5,40293626,0.012408910530911267
Southwest,2005-09-01,2,40293626,0.004963564212364506
Southwest,2005-10-01,1,40293626,0.002481782106182253
Southwest,2006-02-01,2,40293626,0.004963564212364506
Southwest,2006-05-01,3,40293626,0.00744534631854676
Southwest,2006-07-01,7,40293626,0.017372474743275773
Southwest,2006-08-01,1,40293626,0.002481782106182253
Southwest,2006-09-01,1,40293626,0.002481782106182253
Southwest,2006-10-01,1,40293626,0.002481782106182253
Southwest,2006-11-01,1,40293626,0.002481782106182253
Southwest,2006-12-01,1,40293626,0.002481782106182253
Southwest,2007-01-01,5,40293626,0.012408910530911267
Southwest,2007-02-01,2,40293626,0.004963564212364506
Southwest,2007-03-01,4,40293626,0.009927128424729013
Southwest,2007-04-01,1,40293626,0.002481782106182253
Southwest,2007-05-01,9,40293626,0.022336038955640278
Southwest,2007-06-01,5,40293626,0.012408910530911267
Southwest,2007-07-01,11,40293626,0.027299603168004782
Southwest,2007-08-01,4,40293626,0.009927128424729013
Southwest,2007-09-01,4,40293626,0.009927128424729013
Southwest,2007-10-01,3,40293626,0.00744534631854676
Southwest,2007-11-01,3,40293626,0.00744534631854676
Southwest,2008-01-01,2,40293626,0.004963564212364506
Southwest,2008-02-01,8,40293626,0.019854256849458025
Southwest,2008-03-01,5,40293626,0.012408910530911267
Southwest,2008-04-01,10,40293626,0.024817821061822534
Southwest,2008-05-01,6,40293626,0.01489069263709352
Southwest,2008-06-01,9,40293626,0.022336038955640278
Southwest,2008-07-01,12,40293626,0.02978138527418704
Southwest,2008-08-01,11,40293626,0.027299603168004782
Southwest,2008-09-01,10,40293626,0.024817821061822534
Southwest,2008-10-01,8,40293626,0.019854256849458025
Southwest,2008-11-01,2,40293626,0.004963564212364506
Southwest,2008-12-01,7,40293626,0.017372474743275773
Southwest,2009-01-01,8,40293626,0.019854256849458025
Southwest,2009-02-01,5,40293626,0.012408910530911267
Southwest,2009-03-01,7,40293626,0.017372474743275773
Southwest,2009-04-01,7,40293626,0.017372474743275773
Southwest,2009-05-01,12,40293626,0.02978138527418704
Southwest,2009-06-01,21,40293626,0.05211742422982732
Southwest,2009-07-01,19,40293626,0.047153860017462815
Southwest,2009-08-01,16,40293626,0.03970851369891605
Southwest,2009-09-01,17,40293626,0.0421902958050983
Southwest,2009-10-01,10,40293626,0.024817821061822534
Southwest,2009-11-01,9,40293626,0.022336038955640278
Southwest,2009-12-01,2,40293626,0.004963564212364506
Southwest,2010-01-01,3,40293626,0.00744534631854676
Southwest,2010-02-01,13,40293626,0.032263167380369294
Southwest,2010-03-01,10,40293626,0.024817821061822534
Southwest,2010-04-01,8,40293626,0.019854256849458025
Southwest,2010-05-01,12,40293626,0.02978138527418704
Southwest,2010-06-01,10,40293626,0.024817821061822534
Southwest,2010-07-01,14,40293626,0.034744949486551546
Southwest,2010-08-01,11,40293626,0.027299603168004782
Southwest,2010-09-01,10,40293626,0.024817821061822534
Southwest,2010-10-01,6,40293626,0.01489069263709352
Southwest,2010-12-01,5,40293626,0.012408910530911267
Southwest,2011-01-01,2,40293626,0.004963564212364506
Southwest,2011-02-01,3,40293626,0.00744534631854676
Southwest,2011-03-01,4,40293626,0.009927128424729013
Southwest,2011-04-01,8,40293626,0.019854256849458025
Southwest,2011-05-01,7,40293626,0.017372474743275773
Southwest,2011-06-01,8,40293626,0.019854256849458025
Southwest,2011-07-01,16,40293626,0.03970851369891605
Southwest,2011-08-01,7,40293626,0.017372474743275773
Southwest,2011-09-01,8,40293626,0.019854256849458025
Southwest,2011-10-01,7,40293626,0.017372474743275773
Southwest,2011-11-01,2,40293626,0.004963564212364506
Southwest,2011-12-01,5,40293626,0.012408910530911267
Southwest,2012-01-01,4,40293626,0.009927128424729013
Southwest,2012-02-01,1,40293626,0.002481782106182253
Southwest,2012-03-01,4,40293626,0.009927128424729013
Southwest,2012-04-01,8,40293626,0.019854256849458025
Southwest,2012-05-01,2,40293626,0.004963564212364506
Southwest,2012-06-01,9,40293626,0.022336038955640278
Southwest,2012-07-01,17,40293626,0.0421902958050983
Southwest,2012-08-01,10,40293626,0.024817821061822534
Southwest,2012-09-01,7,40293626,0.017372474743275773
Southwest,2012-10-01,5,40293626,0.012408910530911267
Southwest,2012-11-01,7,40293626,0.017372474743275773
Southwest,2012-12-01,5,40293626,0.012408910530911267
